Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-11-15,134.39,135.12,134.03,134.4,3221253.0,0.0,1.0,134.39,135.12,134.03,134.4,3221253.0
2019-11-14,134.13,134.33,133.33,134.0,4231231.0,0.0,1.0,134.13,134.33,133.33,134.0,4231231.0
2019-11-13,135.39,135.58,133.845,134.48,3060919.0,0.0,1.0,135.39,135.58,133.845,134.48,3060919.0
2019-11-12,135.87,136.66,135.02,135.59,3046496.0,0.0,1.0,135.87,136.66,135.02,135.59,3046496.0
2019-11-11,137.2,137.2,135.0,135.47,2568022.0,0.0,1.0,137.2,137.2,135.0,135.47,2568022.0
2019-11-08,137.58,137.61,136.16,137.61,2278446.0,0.0,1.0,137.58,137.61,136.16,137.61,2278446.0
2019-11-07,137.87,139.135,137.58,137.69,4073697.0,1.62,1.0,137.87,139.135,137.58,137.69,4073697.0
2019-11-06,138.0,138.78,137.55,138.78,4476362.0,0.0,1.0,136.39523365156845,137.1661632330773,135.95046658531334,137.1661632330773,4476362.0
2019-11-05,137.8,138.76,137.63,137.89,3012926.0,0.0,1.0,136.19755939989952,137.1463958079104,136.0295362859809,136.28651281315052,3012926.0
2019-11-04,136.24,137.74,136.23,137.67,3333510.0,0.0,1.0,134.65570023688178,136.13825712439882,134.6458165242983,136.06907113631468,3333510.0
2019-11-01,134.5,135.56,134.09,135.53,3088769.0,0.0,1.0,132.93593424736198,133.98360778120738,132.53070203144068,133.95395664345705,3088769.0
2019-10-31,135.11,135.25,133.23,133.73,3410851.0,0.0,1.0,133.53884071495227,133.67721269112053,131.6807027492642,132.17488837843658,3410851.0
2019-10-30,133.83,135.28,133.2,135.25,2252680.0,0.0,1.0,132.27372550427106,133.70686382887087,131.65105161151388,133.67721269112053,2252680.0
2019-10-29,135.42,135.57,133.44,133.82,4158483.0,0.0,1.0,133.8452358050391,133.99349149379083,131.88826071351662,132.26384179168758,4158483.0
2019-10-28,136.0,136.63,135.445,135.97,3225692.0,0.0,1.0,134.41849113487905,135.0411650276362,133.86994508649772,134.3888399971287,3225692.0
2019-10-25,134.12,135.93,134.1,135.44,2577995.0,0.0,1.0,132.56035316919102,134.34930514679493,132.5405857440241,133.865003230206,2577995.0
2019-10-24,134.83,135.07,133.3,134.07,2619190.0,0.0,1.0,133.26209676261576,133.49930586461846,131.74988873734836,132.51093460627376,2619190.0
2019-10-23,133.52,134.565,132.7,134.38,3626724.0,0.0,1.0,131.9673304141842,133.0001783791544,131.15686598234151,132.81732969636062,3626724.0
2019-10-22,132.55,134.05,131.61,133.96,4193653.0,0.0,1.0,131.00861029358984,132.4911671811069,130.07954131074584,132.40221376785587,4193653.0
2019-10-21,132.61,133.1,130.9,132.58,6370639.0,0.0,1.0,131.06791256909054,131.5522144856794,129.37779771732107,131.03826143134017,6370639.0
2019-10-18,134.22,134.49,132.25,134.09,7177468.0,0.0,1.0,132.65919029502547,132.92605053477857,130.71209891608643,132.53070203144068,7177468.0
2019-10-17,135.0,136.0,132.91,134.26,15824614.0,0.0,1.0,133.43011987653435,134.41849113487905,131.36442394659392,132.69872514535925,15824614.0
2019-10-16,142.49,142.95,141.3905,142.11,5835941.0,0.0,1.0,140.83302060153616,141.2876713803747,139.74630640298614,140.45743952336517,5835941.0
2019-10-15,142.54,143.72,141.81,143.0,3044933.0,0.0,1.0,140.88243916445336,142.04871724930013,140.16092814586176,141.33708994329194,3044933.0
2019-10-14,142.31,142.43,141.32,142.04,2325055.0,0.0,1.0,140.6551137750341,140.77371832603546,139.67662622927284,140.38825353528102,2325055.0
2019-10-11,142.77,144.5,142.61,142.76,3015458.0,0.0,1.0,141.10976455387268,142.81964683080898,140.95162515253753,141.0998808412892,3015458.0
2019-10-10,139.77,141.78,139.56,141.13,2619287.0,0.0,1.0,138.14465077883858,140.1312770081114,137.93709281458618,139.48883569018736,2619287.0
2019-10-09,139.77,140.33,138.79,139.67,2631860.0,0.0,1.0,138.14465077883858,138.69813868351162,137.17604694566074,138.04581365300407,2631860.0
2019-10-08,140.24,140.4749,138.25,138.38,3342266.0,0.0,1.0,138.60918527026058,138.84135367884573,136.64232646615463,136.7708147297394,3342266.0
2019-10-07,142.26,142.7,141.22,141.28,2487737.0,0.0,1.0,140.60569521211684,141.0405785657885,139.57778910343836,139.63709137893906,2487737.0
2019-10-04,142.06,143.06,141.03,142.99,2447901.0,0.0,1.0,140.4080209604479,141.3963922187926,139.38999856435288,141.3272062307085,2447901.0
2019-10-03,141.62,142.07,139.18,142.02,3138743.0,0.0,1.0,139.97313760677625,140.41790467303136,137.56151173641518,140.36848611011413,3138743.0
2019-10-02,142.19,142.2659,140.57,141.69,3347129.0,0.0,1.0,140.53650922403273,140.6115266025411,138.93534778551432,140.0423235948604,3347129.0
2019-10-01,145.59,147.35,143.54,143.66,2973628.0,0.0,1.0,143.8969715024047,145.63650491709137,141.87081042279806,141.98941497379943,2973628.0
2019-09-30,143.73,146.57,143.73,145.42,4004019.0,0.0,1.0,142.05860096188357,144.8655753355825,142.05860096188357,143.7289483884861,4004019.0
2019-09-27,144.41,145.09,142.38,143.24,2356682.0,0.0,1.0,142.73069341755794,143.40278587323235,140.7242997631182,141.57429904529468,2356682.0
2019-09-26,143.17,143.88,141.41,143.55,2313892.0,0.0,1.0,141.50511305721054,142.20685665063527,139.76557964252387,141.88069413538153,2313892.0
2019-09-25,141.74,143.63,140.8588,143.16,2544628.0,0.0,1.0,140.09174215777762,141.9597638360491,139.22078940492426,141.4952293446271,2544628.0
2019-09-24,142.5,142.89,141.07,141.68,3311403.0,0.0,1.0,140.84290431411958,141.22836910487402,139.42953341468666,140.03243988227695,3311403.0
2019-09-23,141.19,142.22,140.558,142.07,1849558.0,0.0,1.0,139.54813796568803,140.56616036178306,138.92348733041416,140.41790467303136,1849558.0
2019-09-20,143.25,143.83,141.82,141.88,5217726.0,0.0,1.0,141.58418275787812,142.15743808771805,140.17081185844518,140.23011413394588,5217726.0
2019-09-19,142.46,145.03,142.45,142.97,3181790.0,0.0,1.0,140.8033694637858,143.34348359773168,140.79348575120235,141.3074388055416,3181790.0
2019-09-18,142.05,142.3,140.51,142.22,1994714.0,0.0,1.0,140.3981372478645,140.64523006245065,138.87604551001363,140.56616036178306,1994714.0
2019-09-17,142.48,142.48,140.66,142.2,2940494.0,0.0,1.0,140.8231368889527,140.8231368889527,139.02430119876533,140.54639293661617,2940494.0
2019-09-16,142.56,143.64,142.27,142.48,1928269.0,0.0,1.0,140.90220658962028,141.96964754863254,140.61557892470032,140.8231368889527,1928269.0
2019-09-13,144.32,144.65,143.26,143.67,2206605.0,0.0,1.0,142.64174000430694,142.96790251956068,141.59406647046154,141.99929868638287,2206605.0
2019-09-12,144.03,144.04,141.88,143.62,2504162.0,0.0,1.0,142.35511233938698,142.36499605197042,140.23011413394588,141.94988012346565,2504162.0
2019-09-11,144.85,145.12,142.7051,143.6,3867963.0,0.0,1.0,143.1655767712296,143.4324370109827,141.04561925920606,141.93011269829876,3867963.0
2019-09-10,143.0,145.46,142.96,145.05,4979341.0,0.0,1.0,141.33708994329194,143.7684832388199,141.29755509295816,143.36325102289857,4979341.0
2019-09-09,140.59,143.02,140.46,142.6,4218622.0,0.0,1.0,138.9551152106812,141.35685736845883,138.8266269470964,140.94174143995406,4218622.0
2019-09-06,141.52,141.525,140.46,140.57,2576441.0,0.0,1.0,139.8743004809418,139.8792423372335,138.8266269470964,138.93534778551432,2576441.0
2019-09-05,138.3,141.695,138.05,140.97,5011628.0,0.0,1.0,136.69174502907185,140.0472654511521,136.4446522144857,139.3306962888522,5011628.0
2019-09-04,135.71,136.43,135.15,136.32,2247924.0,0.0,1.0,134.1318634699591,134.84349077596727,133.57837556528605,134.73476993754934,2247924.0
2019-09-03,134.85,134.9013,133.3301,134.1,2827919.0,0.0,1.0,133.28186418778265,133.3325676333357,131.7796387122245,132.5405857440241,2827919.0
2019-08-30,135.58,136.07,134.3627,135.53,2960594.0,0.0,1.0,134.00337520637427,134.48767712296316,132.80023087359126,133.95395664345705,2960594.0
2019-08-29,134.18,135.69,134.04,134.88,2971792.0,0.0,1.0,132.6196554446917,134.1120960447922,132.48128346852343,133.31151532553298,2971792.0
2019-08-28,130.44,132.89,130.04,132.76,2720362.0,0.0,1.0,128.92314693848252,131.34465652142703,128.52779843514463,131.2161682578422,2720362.0
2019-08-27,131.2,131.6961,130.31,131.17,4728392.0,0.0,1.0,129.67430909482448,130.16464007608928,128.7946586748977,129.64465795707414,4728392.0
2019-08-26,131.05,131.3,129.16,129.99,2833886.0,0.0,1.0,129.5260534060728,129.77314622065896,127.6580317278013,128.4783798722274,2833886.0
2019-08-23,133.63,134.26,128.83,129.57,4818471.0,0.0,1.0,132.0760512526021,132.69872514535925,127.33186921254756,128.06326394372263,4818471.0
2019-08-22,134.69,135.68,133.81,134.32,2695009.0,0.0,1.0,133.1237247864475,134.10221233220875,132.25395807910417,132.75802742085995,2695009.0
2019-08-21,134.96,135.94,133.8,134.25,2805650.0,0.0,1.0,133.39058502620057,134.35918885937835,132.24407436652072,132.68884143277583,2805650.0
2019-08-20,135.24,135.28,132.81,133.0,3018648.0,0.0,1.0,133.66732897853709,133.70686382887087,131.26558682075947,131.45337735984495,3018648.0
2019-08-19,134.88,136.33,134.88,135.04,3165136.0,0.0,1.0,133.31151532553298,134.74465365013282,133.31151532553298,133.46965472686813,3165136.0
2019-08-16,133.04,134.59,132.9539,133.76,3011843.0,0.0,1.0,131.49291221017873,133.02488766061302,131.40781344483526,132.2045395161869,3011843.0
2019-08-15,131.22,132.37,130.25,131.92,3738945.0,0.0,1.0,129.69407651999137,130.8307034670878,128.73535639939703,130.38593640083266,3738945.0
2019-08-14,133.91,134.16,130.98,131.25,5113549.0,0.0,1.0,132.35279520493862,132.5998880195248,129.45686741798863,129.72372765774173,5113549.0
2019-08-13,133.8,136.57,132.8058,135.79,4549970.0,0.0,1.0,132.24407436652072,134.98186275213553,131.26143566147442,134.21093317062665,4549970.0
2019-08-12,135.66,135.87,133.18,134.12,4516866.0,0.0,1.0,134.08244490704183,134.29000287129423,131.631284186347,132.56035316919102,4516866.0
2019-08-09,139.27,139.31,135.35,136.13,5244551.0,0.0,1.0,137.65046514966622,137.69,133.77604981695498,134.54697939846386,5244551.0
2019-08-08,138.45,140.42,137.76,140.1,5261403.0,1.62,1.0,136.84000071782356,138.7870920967626,136.1580245495657,138.4708132940923,5261403.0
2019-08-07,138.74,139.58,136.4115,139.11,5931646.0,0.0,1.0,135.55913517091707,136.37987665530204,133.28402023473802,135.92065225332473,5931646.0
2019-08-06,142.03,142.47,139.31,140.73,5068752.0,0.0,1.0,138.77370598475818,139.2036181908646,136.116066892464,137.50351083035287,5068752.0
2019-08-05,144.98,145.1,139.15,140.76,7110985.0,0.0,1.0,141.65607191206252,141.7733206955461,135.95973518115258,137.53282302622375,7110985.0
2019-08-02,149.03,152.95,145.59,147.25,8101720.0,0.0,1.0,145.61321835463292,149.44334528176276,142.25208656143732,143.87402806629333,8101720.0
2019-08-01,148.9,152.82,148.5,150.32,6343815.0,0.0,1.0,145.48619883919238,149.31632576632222,145.09536956091384,146.87364277708124,6343815.0
2019-07-31,149.7,150.18,146.39,148.24,3722907.0,0.0,1.0,146.26785739574947,146.73685252968377,143.03374511799444,144.84133053003276,3722907.0
2019-07-30,150.0,150.4,149.22,149.77,2632703.0,0.0,1.0,146.5609793544584,146.95180863273697,145.79886226181523,146.33625251944824,2632703.0
2019-07-29,151.11,151.48,150.32,150.88,2075488.0,0.0,1.0,147.64553060168143,148.00704768408906,146.87364277708124,147.42080376667124,2075488.0
2019-07-26,151.0,151.41,150.1,151.36,2904405.0,0.0,1.0,147.5380525501548,147.93865256039032,146.65868667402805,147.8897989006055,2904405.0
2019-07-25,149.82,150.62,148.61,150.39,3101830.0,0.0,1.0,146.38510617923305,147.16676473579017,145.20284761244045,146.94203790077998,3101830.0
2019-07-24,150.12,151.45,149.195,150.03,2952435.0,0.0,1.0,146.67822813794197,147.97773548821817,145.7744354319228,146.5902915503293,2952435.0
2019-07-23,150.57,150.72,148.38,150.38,3740667.0,0.0,1.0,147.11791107600536,147.26447205535982,144.97812077743026,146.93226716882305,3740667.0
2019-07-22,150.16,151.94,149.7,149.74,4092614.0,0.0,1.0,146.71731106576982,148.4565013541094,146.26785739574947,146.30694032357735,4092614.0
2019-07-19,149.96,151.58,149.55,149.68,7289552.0,0.0,1.0,146.52189642663055,148.1047550036587,146.12129641639504,146.24831593183558,7289552.0
2019-07-18,142.5,150.31,142.2,149.63,12693541.0,0.0,1.0,139.2329303867355,146.86387204512428,138.93980842802657,146.19946227205074,12693541.0
