Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-11-15,194.57,194.79,193.309,193.97,2972337.0,0.0,1.0,194.57,194.79,193.309,193.97,2972337.0
2019-11-14,195.23,195.5,193.16,194.0,3173183.0,0.0,1.0,195.23,195.5,193.16,194.0,3173183.0
2019-11-13,193.77,195.09,193.51,195.0,3443340.0,0.0,1.0,193.77,195.09,193.51,195.0,3443340.0
2019-11-12,193.0,193.856,192.77,193.28,2930611.0,0.0,1.0,193.0,193.856,192.77,193.28,2930611.0
2019-11-11,193.63,194.25,192.5,192.64,2744822.0,0.0,1.0,193.63,194.25,192.5,192.64,2744822.0
2019-11-08,194.6,194.78,193.2201,193.61,3499443.0,0.0,1.0,194.6,194.78,193.2201,193.61,3499443.0
2019-11-07,195.72,196.0,192.32,193.08,4819712.0,0.0,1.0,195.72,196.0,192.32,193.08,4819712.0
2019-11-06,193.3,195.27,193.05,194.18,6472122.0,0.0,1.0,193.3,195.27,193.05,194.18,6472122.0
2019-11-05,189.65,192.995,189.45,192.18,10492993.0,0.0,1.0,189.65,192.995,189.45,192.18,10492993.0
2019-11-04,190.16,190.75,187.55,188.66,17646687.0,0.0,1.0,190.16,190.75,187.55,188.66,17646687.0
2019-11-01,197.78,197.97,193.7,193.94,4188800.0,0.0,1.0,197.78,197.97,193.7,193.94,4188800.0
2019-10-31,197.4,198.0,195.6302,196.7,4960480.0,0.0,1.0,197.4,198.0,195.6302,196.7,4960480.0
2019-10-30,193.29,197.0,191.68,196.89,6330296.0,0.0,1.0,193.29,197.0,191.68,196.89,6330296.0
2019-10-29,192.0,193.2,191.64,192.62,4451977.0,0.0,1.0,192.0,193.2,191.64,192.62,4451977.0
2019-10-28,194.98,195.32,191.5,191.78,7704253.0,0.0,1.0,194.98,195.32,191.5,191.78,7704253.0
2019-10-25,196.1,196.65,194.4013,194.61,4773074.0,0.0,1.0,196.1,196.65,194.4013,194.61,4773074.0
