Date,Open,High,Low,Close,Volume,Dividend,Split,Adj_Open,Adj_High,Adj_Low,Adj_Close,Adj_Volume
2019-11-15,144.56,145.88,144.51,145.31,2801933.0,0.0,1.0,144.56,145.88,144.51,145.31,2801933.0
2019-11-14,144.21,145.34,143.21,143.44,2581677.0,0.0,1.0,144.21,145.34,143.21,143.44,2581677.0
2019-11-13,144.36,145.86,143.69,144.49,3226303.0,0.0,1.0,144.36,145.86,143.69,144.49,3226303.0
2019-11-12,148.11,148.4699,146.02,146.34,2841758.0,0.0,1.0,148.11,148.4699,146.02,146.34,2841758.0
2019-11-11,146.74,148.15,146.61,148.0,2205134.0,0.0,1.0,146.74,148.15,146.61,148.0,2205134.0
2019-11-08,146.66,148.18,145.8,148.16,2776564.0,0.0,1.0,146.66,148.18,145.8,148.16,2776564.0
2019-11-07,147.39,148.405,146.7508,147.01,3815636.0,0.0,1.0,147.39,148.405,146.7508,147.01,3815636.0
2019-11-06,146.47,146.47,144.66,145.49,3736610.0,0.0,1.0,146.47,146.47,144.66,145.49,3736610.0
2019-11-05,146.86,148.0,145.665,146.37,4515385.0,0.0,1.0,146.86,148.0,145.665,146.37,4515385.0
2019-11-04,145.35,147.0,145.02,146.92,5431844.0,0.0,1.0,145.35,147.0,145.02,146.92,5431844.0
2019-11-01,139.37,144.61,139.23,144.49,6218814.0,0.0,1.0,139.37,144.61,139.23,144.49,6218814.0
2019-10-31,139.37,140.34,136.3909,137.8,4037511.0,0.0,1.0,139.37,140.34,136.3909,137.8,4037511.0
2019-10-30,141.0,141.0,139.61,140.34,3947925.0,0.0,1.0,141.0,141.0,139.61,140.34,3947925.0
2019-10-29,139.38,141.45,138.7701,141.33,4426511.0,0.0,1.0,139.38,141.45,138.7701,141.33,4426511.0
2019-10-28,139.97,141.63,138.87,140.06,6173719.0,0.0,1.0,139.97,141.63,138.87,140.06,6173719.0
2019-10-25,135.0,139.98,134.85,139.73,8315889.0,0.0,1.0,135.0,139.98,134.85,139.73,8315889.0
2019-10-24,135.09,135.29,132.3834,133.85,3935233.0,0.0,1.0,135.09,135.29,132.3834,133.85,3935233.0
2019-10-23,134.23,135.99,130.7,135.34,11303533.0,0.0,1.0,134.23,135.99,130.7,135.34,11303533.0
2019-10-22,132.59,134.26,130.94,133.69,4738472.0,0.0,1.0,132.59,134.26,130.94,133.69,4738472.0
2019-10-21,131.95,133.45,131.5,132.23,4272416.0,0.0,1.0,131.95,133.45,131.5,132.23,4272416.0
2019-10-18,130.15,132.03,129.99,130.71,4329206.0,1.03,1.0,130.15,132.03,129.99,130.71,4329206.0
2019-10-17,130.97,132.86,130.18,132.07,3423128.0,0.0,1.0,129.94602019128587,131.82124335812966,129.16219675117657,131.03741991802033,3423128.0
2019-10-16,131.0,132.81,130.11,130.19,3063610.0,0.0,1.0,129.97578563837862,131.77163427964172,129.09274404129349,129.17211856687416,3063610.0
2019-10-15,127.99,131.68,127.65,131.03,3297990.0,0.0,1.0,126.98931911340519,130.6504691058145,126.65197737968727,130.00555108547138,3297990.0
2019-10-14,126.81,128.56,126.01,128.38,2882953.0,0.0,1.0,125.81854486109003,127.55486260816761,125.02479960528315,127.37626992561106,2882953.0
2019-10-11,125.61,130.38,125.4,128.4,6771880.0,0.0,1.0,124.62792697737969,129.36063306512827,124.41956884773039,127.39611355700623,6771880.0
2019-10-10,120.04,123.03,119.76,122.69,3281495.0,0.0,1.0,119.10147563382421,122.06809852740247,118.8236647942918,121.73075679368453,3281495.0
2019-10-09,119.49,120.06,118.0,119.44,2630301.0,0.0,1.0,118.55577577045696,119.12131926521938,117.07742523151663,118.50616669196903,2630301.0
